source,ensembl,opentargets,uniprot,taxon,prefname
DOID_7551,ENSG00000111275,http://purl.uniprot.org/opentargets/ENSG00000131620,http://purl.uniprot.org/uniprot/Q5XXA6,http://purl.uniprot.org/taxonomy/9606,Anoctamin-1
DOID_7551,ENSG00000112964,http://purl.uniprot.org/opentargets/ENSG00000131747,http://purl.uniprot.org/uniprot/P11388,http://purl.uniprot.org/taxonomy/9606,DNA topoisomerase 2-alpha
DOID_7551,ENSG00000115414,http://purl.uniprot.org/opentargets/ENSG00000134352,http://purl.uniprot.org/uniprot/P40189,http://purl.uniprot.org/taxonomy/9606,Interleukin-6 receptor subunit beta
DOID_7551,ENSG00000120217,http://purl.uniprot.org/opentargets/ENSG00000136244,http://purl.uniprot.org/uniprot/P05231,http://purl.uniprot.org/taxonomy/9606,Interleukin-6
DOID_7551,ENSG00000128602,http://purl.uniprot.org/opentargets/ENSG00000137673,http://purl.uniprot.org/uniprot/P09237,http://purl.uniprot.org/taxonomy/9606,Matrilysin
DOID_7551,ENSG00000134352,http://purl.uniprot.org/opentargets/ENSG00000137869,http://purl.uniprot.org/uniprot/P11511,http://purl.uniprot.org/taxonomy/9606,Aromatase
DOID_7551,ENSG00000138039,http://purl.uniprot.org/opentargets/ENSG00000138039,http://purl.uniprot.org/uniprot/P22888,http://purl.uniprot.org/taxonomy/9606,Lutropin-choriogonadotropic hormone receptor
DOID_7551,ENSG00000146904,http://purl.uniprot.org/opentargets/ENSG00000138413,http://purl.uniprot.org/uniprot/O75874,http://purl.uniprot.org/taxonomy/9606,Isocitrate dehydrogenase [NADP] cytoplasmic
DOID_7551,ENSG00000159640,http://purl.uniprot.org/opentargets/ENSG00000139287,http://purl.uniprot.org/uniprot/Q8IWU9,http://purl.uniprot.org/taxonomy/9606,Tryptophan 5-hydroxylase 2
DOID_7551,ENSG00000162733,http://purl.uniprot.org/opentargets/ENSG00000140443,http://purl.uniprot.org/uniprot/P08069,http://purl.uniprot.org/taxonomy/9606,Insulin-like growth factor 1 receptor
DOID_7551,ENSG00000169252,http://purl.uniprot.org/opentargets/ENSG00000142319,http://purl.uniprot.org/uniprot/Q01959,http://purl.uniprot.org/taxonomy/9606,Sodium-dependent dopamine transporter
DOID_7551,ENSG00000196878,http://purl.uniprot.org/opentargets/ENSG00000142627,http://purl.uniprot.org/uniprot/P29317,http://purl.uniprot.org/taxonomy/9606,Ephrin type-A receptor 2
DOID_7551,ENSG00000131620,http://purl.uniprot.org/opentargets/ENSG00000144285,http://purl.uniprot.org/uniprot/P35498,http://purl.uniprot.org/taxonomy/9606,Sodium channel protein type 1 subunit alpha
DOID_7551,ENSG00000151623,http://purl.uniprot.org/opentargets/ENSG00000145864,http://purl.uniprot.org/uniprot/P47870,http://purl.uniprot.org/taxonomy/9606,Gamma-aminobutyric acid receptor subunit beta-2
DOID_7551,ENSG00000162009,http://purl.uniprot.org/opentargets/ENSG00000146648,http://purl.uniprot.org/uniprot/P00533,http://purl.uniprot.org/taxonomy/9606,Epidermal growth factor receptor
DOID_7551,ENSG00000178568,http://purl.uniprot.org/opentargets/ENSG00000146904,http://purl.uniprot.org/uniprot/P21709,http://purl.uniprot.org/taxonomy/9606,Ephrin type-A receptor 1
DOID_7551,ENSG00000184428,http://purl.uniprot.org/opentargets/ENSG00000147246,http://purl.uniprot.org/uniprot/P28335,http://purl.uniprot.org/taxonomy/9606,5-hydroxytryptamine receptor 2C
DOID_7551,ENSG00000188389,http://purl.uniprot.org/opentargets/ENSG00000149295,http://purl.uniprot.org/uniprot/P14416,http://purl.uniprot.org/taxonomy/9606,D(2) dopamine receptor
DOID_7551,ENSG00000198793,http://purl.uniprot.org/opentargets/ENSG00000151067,http://purl.uniprot.org/uniprot/Q13936,http://purl.uniprot.org/taxonomy/9606,Voltage-dependent L-type calcium channel subunit alpha-1C
DOID_7551,ENSG00000136244,http://purl.uniprot.org/opentargets/ENSG00000151577,http://purl.uniprot.org/uniprot/P35462,http://purl.uniprot.org/taxonomy/9606,D(3) dopamine receptor
DOID_7551,ENSG00000157764,http://purl.uniprot.org/opentargets/ENSG00000151623,http://purl.uniprot.org/uniprot/P08235,http://purl.uniprot.org/taxonomy/9606,Mineralocorticoid receptor
DOID_7551,ENSG00000196262,http://purl.uniprot.org/opentargets/ENSG00000154928,http://purl.uniprot.org/uniprot/P54762,http://purl.uniprot.org/taxonomy/9606,Ephrin type-B receptor 1
HP_0000857,ENSG00000187486,http://purl.uniprot.org/opentargets/ENSG00000157764,http://purl.uniprot.org/uniprot/P15056,http://purl.uniprot.org/taxonomy/9606,Serine/threonine-protein kinase B-raf
HP_0012076,ENSG00000022355,http://purl.uniprot.org/opentargets/ENSG00000159640,http://purl.uniprot.org/uniprot/P12821,http://purl.uniprot.org/taxonomy/9606,Angiotensin-converting enzyme
HP_0012076,ENSG00000091831,http://purl.uniprot.org/opentargets/ENSG00000160712,http://purl.uniprot.org/uniprot/P08887,http://purl.uniprot.org/taxonomy/9606,Interleukin-6 receptor subunit alpha
HP_0012076,ENSG00000102755,http://purl.uniprot.org/opentargets/ENSG00000162009,http://purl.uniprot.org/uniprot/P35346,http://purl.uniprot.org/taxonomy/9606,Somatostatin receptor type 5
HP_0012076,ENSG00000105329,http://purl.uniprot.org/opentargets/ENSG00000162733,http://purl.uniprot.org/uniprot/Q16832,http://purl.uniprot.org/taxonomy/9606,Discoidin domain-containing receptor 2
HP_0012076,ENSG00000273079,http://purl.uniprot.org/opentargets/ENSG00000163359,http://purl.uniprot.org/uniprot/P12111,http://purl.uniprot.org/taxonomy/9606,Collagen alpha-3(VI) chain
HP_0012076,ENSG00000082701,http://purl.uniprot.org/opentargets/ENSG00000163599,http://purl.uniprot.org/uniprot/P16410,http://purl.uniprot.org/taxonomy/9606,Cytotoxic T-lymphocyte protein 4
HP_0012076,ENSG00000111424,http://purl.uniprot.org/opentargets/ENSG00000163873,http://purl.uniprot.org/uniprot/Q13003,http://purl.uniprot.org/taxonomy/9606,"Glutamate receptor ionotropic, kainate 3"
HP_0012076,ENSG00000113327,http://purl.uniprot.org/opentargets/ENSG00000166501,http://purl.uniprot.org/uniprot/P05771,http://purl.uniprot.org/taxonomy/9606,Protein kinase C beta type
HP_0012076,ENSG00000116329,http://purl.uniprot.org/opentargets/ENSG00000166736,http://purl.uniprot.org/uniprot/P46098,http://purl.uniprot.org/taxonomy/9606,5-hydroxytryptamine receptor 3A
HP_0012076,ENSG00000146648,http://purl.uniprot.org/opentargets/ENSG00000167434,http://purl.uniprot.org/uniprot/P22748,http://purl.uniprot.org/taxonomy/9606,Carbonic anhydrase 4
HP_0012076,ENSG00000166501,http://purl.uniprot.org/opentargets/ENSG00000168356,http://purl.uniprot.org/uniprot/Q9UI33,http://purl.uniprot.org/taxonomy/9606,Sodium channel protein type 11 subunit alpha
HP_0012076,ENSG00000176890,http://purl.uniprot.org/opentargets/ENSG00000169174,http://purl.uniprot.org/uniprot/Q8NBP7,http://purl.uniprot.org/taxonomy/9606,Proprotein convertase subtilisin/kexin type 9
HP_0012076,ENSG00000196591,http://purl.uniprot.org/opentargets/ENSG00000169252,http://purl.uniprot.org/uniprot/P07550,http://purl.uniprot.org/taxonomy/9606,Beta-2 adrenergic receptor
HP_0012076,ENSG00000232810,http://purl.uniprot.org/opentargets/ENSG00000171720,http://purl.uniprot.org/uniprot/O15379,http://purl.uniprot.org/taxonomy/9606,Histone deacetylase 3
HP_0012076,ENSG00000073756,http://purl.uniprot.org/opentargets/ENSG00000176884,http://purl.uniprot.org/uniprot/Q05586,http://purl.uniprot.org/taxonomy/9606,"Glutamate receptor ionotropic, NMDA 1"
HP_0012076,ENSG00000145864,http://purl.uniprot.org/opentargets/ENSG00000176890,http://purl.uniprot.org/uniprot/P04818,http://purl.uniprot.org/taxonomy/9606,Thymidylate synthase
HP_0012076,ENSG00000151577,http://purl.uniprot.org/opentargets/ENSG00000178568,http://purl.uniprot.org/uniprot/Q15303,http://purl.uniprot.org/taxonomy/9606,Receptor tyrosine-protein kinase erbB-4
HP_0012076,ENSG00000160712,http://purl.uniprot.org/opentargets/ENSG00000180914,http://purl.uniprot.org/uniprot/P30559,http://purl.uniprot.org/taxonomy/9606,Oxytocin receptor
HP_0012076,ENSG00000166736,http://purl.uniprot.org/opentargets/ENSG00000182054,http://purl.uniprot.org/uniprot/P48735,http://purl.uniprot.org/taxonomy/9606,"Isocitrate dehydrogenase [NADP], mitochondrial"
HP_0012076,ENSG00000168356,http://purl.uniprot.org/opentargets/ENSG00000183873,http://purl.uniprot.org/uniprot/Q14524,http://purl.uniprot.org/taxonomy/9606,Sodium channel protein type 5 subunit alpha
HP_0012076,ENSG00000180914,http://purl.uniprot.org/opentargets/ENSG00000184156,http://purl.uniprot.org/uniprot/O43525,http://purl.uniprot.org/taxonomy/9606,Potassium voltage-gated channel subfamily KQT member 3
HP_0012076,ENSG00000189221,http://purl.uniprot.org/opentargets/ENSG00000184428,http://purl.uniprot.org/uniprot/Q969P6,http://purl.uniprot.org/taxonomy/9606,"DNA topoisomerase I, mitochondrial"
HP_0012076,ENSG00000198785,http://purl.uniprot.org/opentargets/ENSG00000187486,http://purl.uniprot.org/uniprot/Q14654,http://purl.uniprot.org/taxonomy/9606,ATP-sensitive inward rectifier potassium channel 11
HP_0012076,ENSG00000011677,http://purl.uniprot.org/opentargets/ENSG00000187498,http://purl.uniprot.org/uniprot/P02462,http://purl.uniprot.org/taxonomy/9606,Collagen alpha-1(IV) chain
HP_0012076,ENSG00000102468,http://purl.uniprot.org/opentargets/ENSG00000188153,http://purl.uniprot.org/uniprot/P29400,http://purl.uniprot.org/taxonomy/9606,Collagen alpha-5(IV) chain
HP_0012076,ENSG00000112715,http://purl.uniprot.org/opentargets/ENSG00000188389,http://purl.uniprot.org/uniprot/Q15116,http://purl.uniprot.org/taxonomy/9606,Programmed cell death protein 1
HP_0012076,ENSG00000119630,http://purl.uniprot.org/opentargets/ENSG00000189221,http://purl.uniprot.org/uniprot/P21397,http://purl.uniprot.org/taxonomy/9606,Amine oxidase [flavin-containing] A
HP_0012076,ENSG00000139287,http://purl.uniprot.org/opentargets/ENSG00000196262,http://purl.uniprot.org/uniprot/P62937,http://purl.uniprot.org/taxonomy/9606,Peptidyl-prolyl cis-trans isomerase A
HP_0012076,ENSG00000144285,http://purl.uniprot.org/opentargets/ENSG00000196557,http://purl.uniprot.org/uniprot/O95180,http://purl.uniprot.org/taxonomy/9606,Voltage-dependent T-type calcium channel subunit alpha-1H
HP_0012076,ENSG00000147246,http://purl.uniprot.org/opentargets/ENSG00000196591,http://purl.uniprot.org/uniprot/Q92769,http://purl.uniprot.org/taxonomy/9606,Histone deacetylase 2
HP_0012076,ENSG00000176884,http://purl.uniprot.org/opentargets/ENSG00000196611,http://purl.uniprot.org/uniprot/P03956,http://purl.uniprot.org/taxonomy/9606,Interstitial collagenase
HP_0012076,ENSG00000183873,http://purl.uniprot.org/opentargets/ENSG00000196689,http://purl.uniprot.org/uniprot/Q8NER1,http://purl.uniprot.org/taxonomy/9606,Transient receptor potential cation channel subfamily V member 1
HP_0012076,ENSG00000077782,http://purl.uniprot.org/opentargets/ENSG00000196878,http://purl.uniprot.org/uniprot/Q13751,http://purl.uniprot.org/taxonomy/9606,Laminin subunit beta-3
HP_0012076,ENSG00000112038,http://purl.uniprot.org/opentargets/ENSG00000198431,http://purl.uniprot.org/uniprot/Q16881,http://purl.uniprot.org/taxonomy/9606,"Thioredoxin reductase 1, cytoplasmic"
HP_0012076,ENSG00000113721,http://purl.uniprot.org/opentargets/ENSG00000198785,http://purl.uniprot.org/uniprot/Q8TCU5,http://purl.uniprot.org/taxonomy/9606,"Glutamate receptor ionotropic, NMDA 3A"
HP_0012076,ENSG00000149295,http://purl.uniprot.org/opentargets/ENSG00000198793,http://purl.uniprot.org/uniprot/P42345,http://purl.uniprot.org/taxonomy/9606,Serine/threonine-protein kinase mTOR
HP_0012076,ENSG00000151067,http://purl.uniprot.org/opentargets/ENSG00000204262,http://purl.uniprot.org/uniprot/P05997,http://purl.uniprot.org/taxonomy/9606,Collagen alpha-2(V) chain
HP_0012076,ENSG00000184156,http://purl.uniprot.org/opentargets/ENSG00000232810,http://purl.uniprot.org/uniprot/P01375,http://purl.uniprot.org/taxonomy/9606,Tumor necrosis factor
HP_0012076,ENSG00000198431,http://purl.uniprot.org/opentargets/ENSG00000273079,http://purl.uniprot.org/uniprot/Q13224,http://purl.uniprot.org/taxonomy/9606,"Glutamate receptor ionotropic, NMDA 2B"
HP_0012076,ENSG00000095303,http://purl.uniprot.org/opentargets/ENSG00000006071,http://purl.uniprot.org/uniprot/Q09428,http://purl.uniprot.org/taxonomy/9606,ATP-binding cassette sub-family C member 8
HP_0012076,ENSG00000108576,http://purl.uniprot.org/opentargets/ENSG00000007314,http://purl.uniprot.org/uniprot/P35499,http://purl.uniprot.org/taxonomy/9606,Sodium channel protein type 4 subunit alpha
HP_0012076,ENSG00000112541,http://purl.uniprot.org/opentargets/ENSG00000010610,http://purl.uniprot.org/uniprot/P01730,http://purl.uniprot.org/taxonomy/9606,T-cell surface glycoprotein CD4
HP_0012076,ENSG00000129167,http://purl.uniprot.org/opentargets/ENSG00000012779,http://purl.uniprot.org/uniprot/P09917,http://purl.uniprot.org/taxonomy/9606,Polyunsaturated fatty acid 5-lipoxygenase
HP_0012076,ENSG00000160791,http://purl.uniprot.org/opentargets/ENSG00000022355,http://purl.uniprot.org/uniprot/P14867,http://purl.uniprot.org/taxonomy/9606,Gamma-aminobutyric acid receptor subunit alpha-1
HP_0012076,ENSG00000196876,http://purl.uniprot.org/opentargets/ENSG00000048052,http://purl.uniprot.org/uniprot/Q9UKV0,http://purl.uniprot.org/taxonomy/9606,Histone deacetylase 9
HP_0012076,ENSG00000079999,http://purl.uniprot.org/opentargets/ENSG00000053918,http://purl.uniprot.org/uniprot/P51787,http://purl.uniprot.org/taxonomy/9606,Potassium voltage-gated channel subfamily KQT member 1
HP_0012076,ENSG00000082175,http://purl.uniprot.org/opentargets/ENSG00000062822,http://purl.uniprot.org/uniprot/P28340,http://purl.uniprot.org/taxonomy/9606,DNA polymerase delta catalytic subunit
HP_0012076,ENSG00000093010,http://purl.uniprot.org/opentargets/ENSG00000066468,http://purl.uniprot.org/uniprot/P21802,http://purl.uniprot.org/taxonomy/9606,Fibroblast growth factor receptor 2
HP_0012076,ENSG00000126583,http://purl.uniprot.org/opentargets/ENSG00000068024,http://purl.uniprot.org/uniprot/P56524,http://purl.uniprot.org/taxonomy/9606,Histone deacetylase 4
HP_0012076,ENSG00000183454,http://purl.uniprot.org/opentargets/ENSG00000068078,http://purl.uniprot.org/uniprot/P22607,http://purl.uniprot.org/taxonomy/9606,Fibroblast growth factor receptor 3
HP_0012076,ENSG00000053918,http://purl.uniprot.org/opentargets/ENSG00000069535,http://purl.uniprot.org/uniprot/P27338,http://purl.uniprot.org/taxonomy/9606,Amine oxidase [flavin-containing] B
HP_0012076,ENSG00000134853,http://purl.uniprot.org/opentargets/ENSG00000069696,http://purl.uniprot.org/uniprot/P21917,http://purl.uniprot.org/taxonomy/9606,D(4) dopamine receptor
HP_0012076,ENSG00000154229,http://purl.uniprot.org/opentargets/ENSG00000073756,http://purl.uniprot.org/uniprot/P35354,http://purl.uniprot.org/taxonomy/9606,Prostaglandin G/H synthase 2
HP_0012076,ENSG00000185313,http://purl.uniprot.org/opentargets/ENSG00000079999,http://purl.uniprot.org/uniprot/Q14145,http://purl.uniprot.org/taxonomy/9606,Kelch-like ECH-associated protein 1
HP_0012076,ENSG00000069696,http://purl.uniprot.org/opentargets/ENSG00000082175,http://purl.uniprot.org/uniprot/P06401,http://purl.uniprot.org/taxonomy/9606,Progesterone receptor
HP_0012076,ENSG00000105464,http://purl.uniprot.org/opentargets/ENSG00000082556,http://purl.uniprot.org/uniprot/P41145,http://purl.uniprot.org/taxonomy/9606,Kappa-type opioid receptor
HP_0012076,ENSG00000106462,http://purl.uniprot.org/opentargets/ENSG00000082701,http://purl.uniprot.org/uniprot/P49841,http://purl.uniprot.org/taxonomy/9606,Glycogen synthase kinase-3 beta
HP_0012076,ENSG00000121966,http://purl.uniprot.org/opentargets/ENSG00000091831,http://purl.uniprot.org/uniprot/P03372,http://purl.uniprot.org/taxonomy/9606,Estrogen receptor
HP_0012076,ENSG00000128052,http://purl.uniprot.org/opentargets/ENSG00000093010,http://purl.uniprot.org/uniprot/P21964,http://purl.uniprot.org/taxonomy/9606,Catechol O-methyltransferase
HP_0012076,ENSG00000136531,http://purl.uniprot.org/opentargets/ENSG00000095303,http://purl.uniprot.org/uniprot/P23219,http://purl.uniprot.org/taxonomy/9606,Prostaglandin G/H synthase 1
HP_0012076,ENSG00000178394,http://purl.uniprot.org/opentargets/ENSG00000097007,http://purl.uniprot.org/uniprot/P00519,http://purl.uniprot.org/taxonomy/9606,Tyrosine-protein kinase ABL1
HP_0012076,ENSG00000082556,http://purl.uniprot.org/opentargets/ENSG00000105329,http://purl.uniprot.org/uniprot/P01137,http://purl.uniprot.org/taxonomy/9606,Transforming growth factor beta-1 proprotein
HP_0012076,ENSG00000116032,http://purl.uniprot.org/opentargets/ENSG00000105464,http://purl.uniprot.org/uniprot/O15399,http://purl.uniprot.org/taxonomy/9606,"Glutamate receptor ionotropic, NMDA 2D"
HP_0012076,ENSG00000118113,http://purl.uniprot.org/opentargets/ENSG00000106462,http://purl.uniprot.org/uniprot/Q15910,http://purl.uniprot.org/taxonomy/9606,Histone-lysine N-methyltransferase EZH2
HP_0012076,ENSG00000120156,http://purl.uniprot.org/opentargets/ENSG00000106804,http://purl.uniprot.org/uniprot/P01031,http://purl.uniprot.org/taxonomy/9606,Complement C5
HP_0012076,ENSG00000135312,http://purl.uniprot.org/opentargets/ENSG00000108576,http://purl.uniprot.org/uniprot/P31645,http://purl.uniprot.org/taxonomy/9606,Sodium-dependent serotonin transporter
HP_0012076,ENSG00000182871,http://purl.uniprot.org/opentargets/ENSG00000111537,http://purl.uniprot.org/uniprot/P01579,http://purl.uniprot.org/taxonomy/9606,Interferon gamma
HP_0012076,ENSG00000186297,http://purl.uniprot.org/opentargets/ENSG00000112541,http://purl.uniprot.org/uniprot/Q9Y233,http://purl.uniprot.org/taxonomy/9606,"cAMP and cAMP-inhibited cGMP 3',5'-cyclic phosphodiesterase 10A"
HP_0012076,ENSG00000010610,http://purl.uniprot.org/opentargets/ENSG00000113161,http://purl.uniprot.org/uniprot/P04035,http://purl.uniprot.org/taxonomy/9606,3-hydroxy-3-methylglutaryl-coenzyme A reductase
HP_0012076,ENSG00000111537,http://purl.uniprot.org/opentargets/ENSG00000113327,http://purl.uniprot.org/uniprot/P18507,http://purl.uniprot.org/taxonomy/9606,Gamma-aminobutyric acid receptor subunit gamma-2
HP_0012076,ENSG00000125538,http://purl.uniprot.org/opentargets/ENSG00000113580,http://purl.uniprot.org/uniprot/P04150,http://purl.uniprot.org/taxonomy/9606,Glucocorticoid receptor
HP_0012076,ENSG00000142319,http://purl.uniprot.org/opentargets/ENSG00000113721,http://purl.uniprot.org/uniprot/P09619,http://purl.uniprot.org/taxonomy/9606,Platelet-derived growth factor receptor beta
HP_0012076,ENSG00000151834,http://purl.uniprot.org/opentargets/ENSG00000115414,http://purl.uniprot.org/uniprot/P02751,http://purl.uniprot.org/taxonomy/9606,Fibronectin
HP_0012076,ENSG00000182256,http://purl.uniprot.org/opentargets/ENSG00000116032,http://purl.uniprot.org/uniprot/O60391,http://purl.uniprot.org/taxonomy/9606,"Glutamate receptor ionotropic, NMDA 3B"
HP_0012076,ENSG00000196689,http://purl.uniprot.org/opentargets/ENSG00000117013,http://purl.uniprot.org/uniprot/P56696,http://purl.uniprot.org/taxonomy/9606,Potassium voltage-gated channel subfamily KQT member 4
HP_0012076,ENSG00000140443,http://purl.uniprot.org/opentargets/ENSG00000117480,http://purl.uniprot.org/uniprot/O00519,http://purl.uniprot.org/taxonomy/9606,Fatty-acid amide hydrolase 1
HP_0012076,ENSG00000163285,http://purl.uniprot.org/opentargets/ENSG00000117601,http://purl.uniprot.org/uniprot/P01008,http://purl.uniprot.org/taxonomy/9606,Antithrombin-III
HP_0012076,ENSG00000169174,http://purl.uniprot.org/opentargets/ENSG00000118113,http://purl.uniprot.org/uniprot/P22894,http://purl.uniprot.org/taxonomy/9606,Neutrophil collagenase
