radboudsource,sourceguid,target,targetguid
CHEMBL1655,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL1655,ENSG00000091831,http://purl.uniprot.org/uniprot/P13637
CHEMBL1655,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL1655,ENSG00000140009,http://purl.uniprot.org/uniprot/P07949
CHEMBL1742994,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL1742994,ENSG00000101162,http://purl.uniprot.org/uniprot/P08123
CHEMBL1742994,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL1742994,ENSG00000261456,http://purl.uniprot.org/uniprot/Q71U36
CHEMBL1742994,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL1742994,ENSG00000104833,http://purl.uniprot.org/uniprot/P14416
CHEMBL1742994,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL1742994,ENSG00000137267,http://purl.uniprot.org/uniprot/Q00975
CHEMBL1742994,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL1742994,ENSG00000120949,http://purl.uniprot.org/uniprot/P24530
CHEMBL1742994,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL1742994,ENSG00000188229,http://purl.uniprot.org/uniprot/O15230
CHEMBL1742994,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL1742994,ENSG00000196230,http://purl.uniprot.org/uniprot/P15391
CHEMBL1742994,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL1742994,ENSG00000137285,http://purl.uniprot.org/uniprot/P24462
CHEMBL1742994,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL1742994,ENSG00000258947,http://purl.uniprot.org/uniprot/Q14524
CHEMBL1742994,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL1742994,ENSG00000176014,http://purl.uniprot.org/uniprot/P02461
CHEMBL235668,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL235668,ENSG00000025708,http://purl.uniprot.org/uniprot/P18505
CHEMBL461101,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL461101,ENSG00000117400,http://purl.uniprot.org/uniprot/P07949
CHEMBL471,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL471,ENSG00000055118,http://purl.uniprot.org/uniprot/P20138
CHEMBL471,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL471,ENSG00000043591,http://purl.uniprot.org/uniprot/P00533
CHEMBL471,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL471,ENSG00000169252,http://purl.uniprot.org/uniprot/Q01955
CHEMBL477,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL477,ENSG00000170425,http://purl.uniprot.org/uniprot/P40189
CHEMBL477,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL477,ENSG00000163485,http://purl.uniprot.org/uniprot/P09619
CHEMBL477,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL477,ENSG00000282608,http://purl.uniprot.org/uniprot/Q09470
CHEMBL477,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL477,ENSG00000128271,http://purl.uniprot.org/uniprot/O00555
CHEMBL967,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL967,ENSG00000022355,http://purl.uniprot.org/uniprot/P11511
CHEMBL967,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL967,ENSG00000113327,http://purl.uniprot.org/uniprot/P30518
CHEMBL967,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL967,ENSG00000011677,http://purl.uniprot.org/uniprot/P51787
CHEMBL967,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL967,ENSG00000186297,http://purl.uniprot.org/uniprot/P61812
CHEMBL967,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL967,ENSG00000151834,http://purl.uniprot.org/uniprot/Q16445
CHEMBL967,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL967,ENSG00000182256,http://purl.uniprot.org/uniprot/P78334
CHEMBL967,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL967,ENSG00000163285,http://purl.uniprot.org/uniprot/P13637
CHEMBL1201342,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL1201342,ENSG00000168539,http://purl.uniprot.org/uniprot/P08123
CHEMBL1201342,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL1201342,ENSG00000147246,http://purl.uniprot.org/uniprot/P06213
CHEMBL1201587,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL1201587,ENSG00000169442,http://purl.uniprot.org/uniprot/P01579
CHEMBL1491,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL1491,ENSG00000151067,http://purl.uniprot.org/uniprot/Q71U36
CHEMBL1491,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL1491,ENSG00000157388,http://purl.uniprot.org/uniprot/P29317
CHEMBL1491,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL1491,ENSG00000102001,http://purl.uniprot.org/uniprot/P35354
CHEMBL1491,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL1491,ENSG00000081248,http://purl.uniprot.org/uniprot/Q9UM73
CHEMBL1566,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL1566,ENSG00000243480,http://purl.uniprot.org/uniprot/P41180
CHEMBL1566,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL1566,ENSG00000257335,http://purl.uniprot.org/uniprot/O75380
CHEMBL1743062,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL1743062,ENSG00000128052,http://purl.uniprot.org/uniprot/P06881
CHEMBL181,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL181,ENSG00000121361,http://purl.uniprot.org/uniprot/P02458
CHEMBL181,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL181,ENSG00000187486,http://purl.uniprot.org/uniprot/P22748
CHEMBL2095212,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL2095212,ENSG00000188778,http://purl.uniprot.org/uniprot/Q13956
CHEMBL2103830,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL2103830,ENSG00000165025,http://purl.uniprot.org/uniprot/P21802
CHEMBL2103870,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL2103870,ENSG00000001626,http://purl.uniprot.org/uniprot/P10827
CHEMBL408,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL408,ENSG00000132170,http://purl.uniprot.org/uniprot/P21964
CHEMBL429910,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL429910,ENSG00000140675,http://purl.uniprot.org/uniprot/P10827
CHEMBL779,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL779,ENSG00000138735,http://purl.uniprot.org/uniprot/P10827
CHEMBL1108,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL1108,ENSG00000151577,http://purl.uniprot.org/uniprot/P21728
CHEMBL1108,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL1108,ENSG00000102468,http://purl.uniprot.org/uniprot/P05023
CHEMBL1108,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL1108,ENSG00000149295,http://purl.uniprot.org/uniprot/P00533
CHEMBL1108,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL1108,ENSG00000069696,http://purl.uniprot.org/uniprot/P49841
CHEMBL1164729,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL1164729,ENSG00000158125,http://purl.uniprot.org/uniprot/P54750
CHEMBL1201505,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL1201505,ENSG00000171557,http://purl.uniprot.org/uniprot/Q96RI1
CHEMBL1201505,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL1201505,ENSG00000171560,http://purl.uniprot.org/uniprot/P39060
CHEMBL1201505,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL1201505,ENSG00000171564,http://purl.uniprot.org/uniprot/P14324
CHEMBL1589,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL1589,ENSG00000006071,http://purl.uniprot.org/uniprot/Q01668
CHEMBL1589,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL1589,ENSG00000187486,http://purl.uniprot.org/uniprot/P22748
CHEMBL1742423,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL1742423,ENSG00000196639,http://purl.uniprot.org/uniprot/P47870
CHEMBL1983268,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL1983268,ENSG00000047936,http://purl.uniprot.org/uniprot/P07202
CHEMBL1983268,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL1983268,ENSG00000140538,http://purl.uniprot.org/uniprot/Q9HB55
CHEMBL1983268,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL1983268,ENSG00000148053,http://purl.uniprot.org/uniprot/P07202
CHEMBL1983268,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL1983268,ENSG00000171094,http://purl.uniprot.org/uniprot/Q13547
CHEMBL1983268,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL1983268,ENSG00000198400,http://purl.uniprot.org/uniprot/Q03181
CHEMBL2028019,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL2028019,ENSG00000151577,http://purl.uniprot.org/uniprot/P21728
CHEMBL2028019,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL2028019,ENSG00000149295,http://purl.uniprot.org/uniprot/P00533
CHEMBL2043437,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL2043437,ENSG00000128602,http://purl.uniprot.org/uniprot/P08572
CHEMBL206253,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL206253,ENSG00000115353,http://purl.uniprot.org/uniprot/P30968
CHEMBL2097081,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL2097081,ENSG00000123201,http://purl.uniprot.org/uniprot/Q9Y698
CHEMBL2097081,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL2097081,ENSG00000061918,http://purl.uniprot.org/uniprot/Q13698
CHEMBL3414621,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL3414621,ENSG00000106462,http://purl.uniprot.org/uniprot/P08922
CHEMBL3545057,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL3545057,ENSG00000018625,http://purl.uniprot.org/uniprot/P80404
CHEMBL3545057,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL3545057,ENSG00000163399,http://purl.uniprot.org/uniprot/Q12879
CHEMBL3545057,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL3545057,ENSG00000132681,http://purl.uniprot.org/uniprot/P11473
CHEMBL3545057,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL3545057,ENSG00000105409,http://purl.uniprot.org/uniprot/P07333
CHEMBL3545367,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL3545367,ENSG00000137252,http://purl.uniprot.org/uniprot/P10828
CHEMBL3545367,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL3545367,ENSG00000121764,http://purl.uniprot.org/uniprot/P53420
CHEMBL866,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL866,ENSG00000106348,http://purl.uniprot.org/uniprot/Q04759
CHEMBL866,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL866,ENSG00000178035,http://purl.uniprot.org/uniprot/P02452
CHEMBL92,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL92,ENSG00000101162,http://purl.uniprot.org/uniprot/P08123
CHEMBL92,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL92,ENSG00000261456,http://purl.uniprot.org/uniprot/Q71U36
CHEMBL92,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL92,ENSG00000104833,http://purl.uniprot.org/uniprot/P14416
CHEMBL92,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL92,ENSG00000137267,http://purl.uniprot.org/uniprot/Q00975
CHEMBL92,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL92,ENSG00000188229,http://purl.uniprot.org/uniprot/O15230
CHEMBL92,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL92,ENSG00000196230,http://purl.uniprot.org/uniprot/P15391
CHEMBL92,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL92,ENSG00000137285,http://purl.uniprot.org/uniprot/P24462
CHEMBL92,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL92,ENSG00000258947,http://purl.uniprot.org/uniprot/Q14524
CHEMBL92,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL92,ENSG00000176014,http://purl.uniprot.org/uniprot/P02461
CHEMBL1471,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL1471,ENSG00000115353,http://purl.uniprot.org/uniprot/P30968
CHEMBL2105695,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL2105695,ENSG00000139287,http://purl.uniprot.org/uniprot/P06213
CHEMBL2105695,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL2105695,ENSG00000129167,http://purl.uniprot.org/uniprot/P05231
CHEMBL2105759,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL2105759,ENSG00000162434,http://purl.uniprot.org/uniprot/Q16204
CHEMBL2105759,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL2105759,ENSG00000096968,http://purl.uniprot.org/uniprot/Q00975
CHEMBL2108709,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL2108709,ENSG00000164692,http://purl.uniprot.org/uniprot/P27338
CHEMBL2108709,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL2108709,ENSG00000134871,http://purl.uniprot.org/uniprot/Q07343
CHEMBL2108709,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL2108709,ENSG00000204291,http://purl.uniprot.org/uniprot/P03952
CHEMBL2108709,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL2108709,ENSG00000196739,http://purl.uniprot.org/uniprot/P16234
CHEMBL2108709,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL2108709,ENSG00000197565,http://purl.uniprot.org/uniprot/P04150
CHEMBL2108709,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL2108709,ENSG00000081052,http://purl.uniprot.org/uniprot/Q14654
CHEMBL2108709,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL2108709,ENSG00000108821,http://purl.uniprot.org/uniprot/P11802
CHEMBL2108709,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL2108709,ENSG00000142156,http://purl.uniprot.org/uniprot/P09619
CHEMBL2108709,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL2108709,ENSG00000172752,http://purl.uniprot.org/uniprot/P40238
CHEMBL2108709,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL2108709,ENSG00000080573,http://purl.uniprot.org/uniprot/P02462
CHEMBL2108709,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL2108709,ENSG00000204248,http://purl.uniprot.org/uniprot/Q13733
CHEMBL2108709,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL2108709,ENSG00000060718,http://purl.uniprot.org/uniprot/O43497
CHEMBL2108709,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL2108709,ENSG00000142173,http://purl.uniprot.org/uniprot/P01579
CHEMBL2108709,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL2108709,ENSG00000182871,http://purl.uniprot.org/uniprot/P56524
CHEMBL2108709,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL2108709,ENSG00000130635,http://purl.uniprot.org/uniprot/P19793
CHEMBL2108709,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL2108709,ENSG00000168542,http://purl.uniprot.org/uniprot/P19235
CHEMBL2108709,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL2108709,ENSG00000169031,http://purl.uniprot.org/uniprot/O15230
CHEMBL2108709,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL2108709,ENSG00000215018,http://purl.uniprot.org/uniprot/O76074
CHEMBL2108709,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL2108709,ENSG00000171502,http://purl.uniprot.org/uniprot/P02458
CHEMBL2108709,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL2108709,ENSG00000188153,http://purl.uniprot.org/uniprot/P35498
CHEMBL2108709,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL2108709,ENSG00000139219,http://purl.uniprot.org/uniprot/P21918
CHEMBL2108709,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL2108709,ENSG00000206384,http://purl.uniprot.org/uniprot/O96000
CHEMBL2108709,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL2108709,ENSG00000163359,http://purl.uniprot.org/uniprot/P30518
CHEMBL2108709,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL2108709,ENSG00000187498,http://purl.uniprot.org/uniprot/P35913
CHEMBL2108709,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL2108709,ENSG00000204262,http://purl.uniprot.org/uniprot/Q13753
CHEMBL2220442,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL2220442,ENSG00000113161,http://purl.uniprot.org/uniprot/P47870
CHEMBL493982,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL493982,ENSG00000181104,http://purl.uniprot.org/uniprot/P30968
CHEMBL516,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL516,ENSG00000196639,http://purl.uniprot.org/uniprot/P47870
CHEMBL621,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL621,ENSG00000102468,http://purl.uniprot.org/uniprot/P05023
CHEMBL621,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL621,ENSG00000147246,http://purl.uniprot.org/uniprot/P06213
CHEMBL621,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL621,ENSG00000108576,http://purl.uniprot.org/uniprot/P10275
CHEMBL669,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL669,ENSG00000102468,http://purl.uniprot.org/uniprot/P05023
CHEMBL669,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL669,ENSG00000147246,http://purl.uniprot.org/uniprot/P06213
CHEMBL84,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL84,ENSG00000184428,http://purl.uniprot.org/uniprot/Q15116
CHEMBL895,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL895,ENSG00000116329,http://purl.uniprot.org/uniprot/P47989
CHEMBL895,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL895,ENSG00000112038,http://purl.uniprot.org/uniprot/P02679
CHEMBL895,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL895,ENSG00000082556,http://purl.uniprot.org/uniprot/P25101
CHEMBL923,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL923,ENSG00000160752,http://purl.uniprot.org/uniprot/P43115
CHEMBL1201420,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL1201420,ENSG00000122194,http://purl.uniprot.org/uniprot/P51787
CHEMBL1201464,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL1201464,ENSG00000138039,http://purl.uniprot.org/uniprot/P08572
CHEMBL1213351,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL1213351,ENSG00000112038,http://purl.uniprot.org/uniprot/P02679
CHEMBL1743079,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL1743079,ENSG00000140443,http://purl.uniprot.org/uniprot/Q16620
CHEMBL2108681,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL2108681,ENSG00000110944,http://purl.uniprot.org/uniprot/P31644
CHEMBL243712,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL243712,ENSG00000135914,http://purl.uniprot.org/uniprot/P22894
CHEMBL243712,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL243712,ENSG00000158748,http://purl.uniprot.org/uniprot/P01589
CHEMBL243712,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL243712,ENSG00000186090,http://purl.uniprot.org/uniprot/P04818
CHEMBL243712,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL243712,ENSG00000151577,http://purl.uniprot.org/uniprot/P21728
CHEMBL243712,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL243712,ENSG00000166736,http://purl.uniprot.org/uniprot/P07202
CHEMBL243712,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL243712,ENSG00000178084,http://purl.uniprot.org/uniprot/P35499
CHEMBL243712,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL243712,ENSG00000102468,http://purl.uniprot.org/uniprot/P05023
CHEMBL243712,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL243712,ENSG00000147246,http://purl.uniprot.org/uniprot/P06213
CHEMBL243712,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL243712,ENSG00000149295,http://purl.uniprot.org/uniprot/P00533
CHEMBL243712,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL243712,ENSG00000168830,http://purl.uniprot.org/uniprot/P00918
CHEMBL243712,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL243712,ENSG00000179097,http://purl.uniprot.org/uniprot/Q13753
CHEMBL243712,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL243712,ENSG00000148680,http://purl.uniprot.org/uniprot/Q02763
CHEMBL243712,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL243712,ENSG00000178394,http://purl.uniprot.org/uniprot/Q07343
CHEMBL243712,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL243712,ENSG00000135312,http://purl.uniprot.org/uniprot/Q9UQD0
CHEMBL243712,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL243712,ENSG00000186038,http://purl.uniprot.org/uniprot/P37231
CHEMBL243712,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL243712,ENSG00000164270,http://purl.uniprot.org/uniprot/P22607
CHEMBL243712,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL243712,ENSG00000157219,http://purl.uniprot.org/uniprot/P08908
CHEMBL243712,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL243712,ENSG00000179546,http://purl.uniprot.org/uniprot/Q15858
CHEMBL243712,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL243712,ENSG00000149305,http://purl.uniprot.org/uniprot/P21860
CHEMBL49080,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL49080,ENSG00000169252,http://purl.uniprot.org/uniprot/Q01955
CHEMBL511,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL511,ENSG00000196639,http://purl.uniprot.org/uniprot/P47870
CHEMBL554,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL554,ENSG00000146648,http://purl.uniprot.org/uniprot/P07942
CHEMBL554,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL554,ENSG00000141736,http://purl.uniprot.org/uniprot/P35498
CHEMBL766,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL766,ENSG00000015413,http://purl.uniprot.org/uniprot/Q86Y39
CHEMBL926,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL926,ENSG00000043591,http://purl.uniprot.org/uniprot/P00533
CHEMBL926,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL926,ENSG00000169252,http://purl.uniprot.org/uniprot/Q01955
CHEMBL997,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL997,ENSG00000160752,http://purl.uniprot.org/uniprot/P43115
CHEMBL1004,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL1004,ENSG00000196639,http://purl.uniprot.org/uniprot/P47870
CHEMBL1118,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL1118,ENSG00000103546,http://purl.uniprot.org/uniprot/P25116
CHEMBL1118,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL1118,ENSG00000108576,http://purl.uniprot.org/uniprot/P10275
CHEMBL12,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL12,ENSG00000022355,http://purl.uniprot.org/uniprot/P11511
CHEMBL12,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL12,ENSG00000113327,http://purl.uniprot.org/uniprot/P30518
CHEMBL12,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL12,ENSG00000011677,http://purl.uniprot.org/uniprot/P51787
CHEMBL12,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL12,ENSG00000186297,http://purl.uniprot.org/uniprot/P61812
CHEMBL12,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL12,ENSG00000151834,http://purl.uniprot.org/uniprot/Q16445
CHEMBL12,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL12,ENSG00000182256,http://purl.uniprot.org/uniprot/P78334
CHEMBL12,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL12,ENSG00000163285,http://purl.uniprot.org/uniprot/P13637
CHEMBL1201010,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL1201010,ENSG00000151623,http://purl.uniprot.org/uniprot/P69905
CHEMBL1201237,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL1201237,ENSG00000043591,http://purl.uniprot.org/uniprot/P00533
CHEMBL1201237,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL1201237,ENSG00000169252,http://purl.uniprot.org/uniprot/Q01955
